,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
2441,Cell2568,1,6,36,9,59,23,3
2442,Cell2569,1,6,49,12,43,0,3
2443,Cell2570,1,11,55,54,2,7,32
2444,Cell2571,1,17,9,42,39,13,21
2445,Cell2572,1,13,34,39,12,46,16
2446,Cell2573,1,16,29,55,57,29,20
2447,Cell2574,1,24,26,59,16,14,29
2448,Cell2575,1,24,26,59,16,14,29
2449,Cell2576,1,13,34,35,1,22,16
2450,Cell2577,1,24,26,59,16,14,29
2451,Cell2578,1,31,21,36,46,33,38
2452,Cell2579,1,2,60,57,31,17,7
2453,Cell2580,1,3,22,50,32,31,1
2454,Cell2581,1,28,4,3,11,3,25
2455,Cell2582,1,3,49,62,43,0,9
2456,Cell2583,1,13,34,35,1,22,16
2457,Cell2585,1,27,7,19,6,21,34
2458,Cell2586,1,10,39,4,7,46,36
2459,Cell2587,1,25,2,38,37,12,28
2460,Cell2588,1,14,47,53,26,45,19
2461,Cell2589,1,14,47,53,26,45,19
2462,Cell2590,1,17,9,42,39,13,21
2463,Cell2591,1,18,32,2,5,10,24
2464,Cell2592,1,31,21,36,46,16,38
2465,Cell2593,1,22,24,11,34,26,18
2466,Cell2594,1,28,4,3,11,3,25
2467,Cell2595,1,5,56,51,55,20,5
2468,Cell2596,1,2,23,43,54,61,1
2469,Cell2597,1,4,20,63,62,15,10
2470,Cell2598,1,2,60,45,31,57,7
2471,Cell2599,1,1,43,9,45,30,8
2472,Cell2600,1,24,26,59,16,14,29
2473,Cell2601,1,4,14,48,48,19,17
2474,Cell2602,1,3,41,48,50,53,9
2475,Cell2603,1,1,62,52,8,16,0
2476,Cell2604,1,5,13,23,38,25,11
2477,Cell2605,1,29,27,32,44,51,35
2478,Cell2606,1,28,4,3,11,3,25
2479,Cell2607,1,1,62,52,25,1,0
2480,Cell2608,1,12,51,60,15,40,14
2481,Cell2609,1,2,18,37,53,34,7
2482,Cell2610,1,18,32,30,5,10,24
2483,Cell2611,1,20,48,49,42,56,23
2484,Cell2612,1,10,39,4,7,46,36
2485,Cell2613,1,16,29,55,57,29,20
2486,Cell2614,1,4,44,63,62,15,10
2487,Cell2615,1,13,34,35,1,22,16
2488,Cell2616,1,13,39,64,7,46,16
2489,Cell2617,1,5,13,46,56,59,11
2490,Cell2618,1,9,53,18,47,11,4
2491,Cell2620,1,21,50,58,21,54,26
2492,Cell2621,1,19,59,8,14,58,22
2493,Cell2622,1,17,9,42,39,13,21
2494,Cell2623,1,21,50,58,21,54,26
2495,Cell2624,1,2,30,37,17,17,6
2496,Cell2625,1,4,14,48,48,15,17
2497,Cell2626,1,2,60,43,31,57,7
2498,Cell2627,1,6,36,5,3,23,3
2499,Cell2628,1,9,10,29,4,6,4
2500,Cell2629,1,5,57,23,38,24,5
2501,Cell2630,1,11,55,54,2,7,32
2502,Cell2631,1,24,26,59,16,14,29
2503,Cell2632,1,3,41,12,51,53,9
2504,Cell2633,1,28,4,45,11,3,25
2505,Cell2634,1,19,59,8,14,58,22
2506,Cell2635,1,31,21,60,33,16,38
2507,Cell2636,1,4,12,21,48,19,18
2508,Cell2637,1,21,50,58,21,54,26
2509,Cell2638,1,5,57,23,38,25,5
2510,Cell2639,1,16,29,55,57,29,20
2511,Cell2640,1,29,27,32,44,51,35
2512,Cell2641,1,3,63,17,50,53,9
2513,Cell2642,1,2,54,45,36,36,6
2514,Cell2643,1,29,27,32,44,51,35
2515,Cell2644,1,6,46,28,59,39,3
2516,Cell2645,1,30,19,22,13,50,37
2517,Cell2646,1,16,29,55,57,29,20
2518,Cell2647,1,2,18,61,53,34,7
2519,Cell2648,1,3,8,17,50,9,9
2520,Cell2649,1,19,59,61,14,58,22
2521,Cell2650,1,3,63,17,50,53,9
2522,Cell2651,1,29,27,32,44,51,35
2523,Cell2652,1,6,15,5,61,32,11
2524,Cell2653,1,16,29,55,57,29,20
2525,Cell2654,1,16,29,55,57,29,20
2526,Cell2655,1,2,18,5,9,34,7
2527,Cell2656,1,20,48,18,42,56,23
2528,Cell2657,1,4,14,48,48,15,17
2529,Cell2658,1,23,42,46,25,42,27
2530,Cell2659,1,14,47,43,26,45,19
2531,Cell2660,1,31,21,36,46,33,38
2532,Cell2662,1,1,52,43,33,57,0
2533,Cell2663,1,3,49,20,43,31,1
2534,Cell2664,1,16,29,55,57,29,20
2535,Cell2665,1,3,39,4,60,9,12
2536,Cell2666,1,25,2,63,48,12,28
2537,Cell2667,1,1,18,5,3,34,7
2538,Cell2668,1,5,57,23,38,24,5
2539,Cell2669,1,22,24,16,34,26,18
2540,Cell2670,1,7,1,33,7,38,13
2541,Cell2671,1,23,42,15,27,42,27
2542,Cell2672,1,27,7,19,6,21,34
2543,Cell2673,1,18,32,2,5,10,24
2544,Cell2674,1,4,20,62,43,0,10
2545,Cell2675,1,19,59,8,14,58,22
2546,Cell2676,1,1,64,40,53,48,0
2547,Cell2677,1,2,30,37,17,17,6
2548,Cell2678,1,10,39,4,7,46,36
2549,Cell2679,1,6,46,46,59,32,3
2550,Cell2680,1,27,7,19,6,4,34
2551,Cell2682,1,1,43,1,3,5,8
2552,Cell2683,1,3,17,16,54,31,1
2553,Cell2684,1,1,64,40,53,48,0
2554,Cell2685,1,2,23,43,9,61,1
2555,Cell2686,1,25,2,20,37,12,28
2556,Cell2687,1,15,58,14,28,55,15
2557,Cell2688,1,6,36,44,59,39,3
2558,Cell2689,1,11,55,54,2,7,32
2559,Cell2690,1,18,32,2,5,10,24
2560,Cell2691,1,5,15,46,56,3,11
2561,Cell2692,1,27,7,19,6,4,34
2562,Cell2693,1,9,40,18,47,6,4
2563,Cell2694,1,1,64,40,18,57,0
2564,Cell2695,1,11,11,13,0,49,33
2565,Cell2696,1,6,15,27,61,32,11
2566,Cell2697,1,11,11,29,29,28,32
2567,Cell2698,1,27,7,19,6,21,34
2568,Cell2699,1,25,2,38,37,12,28
2569,Cell2700,1,10,31,7,60,9,12
2570,Cell2701,1,1,52,43,8,16,0
2571,Cell2702,1,17,9,42,39,13,21
2572,Cell2704,1,13,34,35,1,22,16
2573,Cell2705,1,2,30,37,31,17,6
2574,Cell2707,1,5,13,44,38,25,11
2575,Cell2708,1,7,45,26,10,36,31
2576,Cell2709,1,7,1,39,49,38,13
2577,Cell2710,1,31,21,36,46,33,38
2578,Cell2711,1,23,42,15,27,42,27
2579,Cell2712,1,1,62,5,8,1,0
2580,Cell2713,1,5,56,51,55,20,5
2581,Cell2714,1,17,9,62,39,13,21
2582,Cell2715,1,2,18,5,53,34,7
2583,Cell2716,1,6,36,9,9,61,3
2584,Cell2717,1,11,55,54,2,7,32
2585,Cell2718,1,13,34,35,1,22,16
2586,Cell2719,1,14,47,53,26,45,19
2587,Cell2720,1,13,34,35,1,22,16
2588,Cell2721,1,5,13,56,38,25,11
2589,Cell2722,1,8,25,31,23,43,2
2590,Cell2723,1,20,61,49,42,56,23
2591,Cell2724,1,10,39,4,7,46,36
2592,Cell2725,1,4,44,63,61,32,10
2593,Cell2726,1,19,59,60,14,58,22
2594,Cell2727,1,1,52,47,8,16,0
2595,Cell2728,1,4,12,27,61,19,17
2596,Cell2729,1,15,58,63,28,55,15
2597,Cell2730,1,10,39,4,7,46,36
2598,Cell2731,1,6,36,20,59,61,3
2599,Cell2732,1,6,36,10,59,23,3
2600,Cell2733,1,14,47,53,26,45,19
2601,Cell2734,1,1,28,5,22,48,0
2602,Cell2735,1,27,7,19,6,4,34
2603,Cell2736,1,6,16,9,45,23,8
2604,Cell2737,1,4,3,48,51,15,10
2605,Cell2738,1,7,1,39,7,38,13
2606,Cell2739,1,10,39,4,7,46,36
2607,Cell2740,1,11,55,54,29,7,32
2608,Cell2741,1,28,4,3,11,3,25
2609,Cell2742,1,22,24,45,34,26,18
2610,Cell2743,1,10,31,7,60,52,12
2611,Cell2744,1,18,32,2,5,10,24
2612,Cell2745,1,19,62,52,25,1,22
2613,Cell2746,1,22,24,11,34,26,18
2614,Cell2747,1,21,50,58,21,54,26
2615,Cell2748,1,12,51,60,20,40,14
2616,Cell2749,1,8,25,31,23,43,2
2617,Cell2750,1,11,11,13,0,49,33
2618,Cell2751,1,2,60,37,31,17,6
2619,Cell2752,1,5,13,56,56,59,11
2620,Cell2753,1,8,6,25,63,2,2
2621,Cell2754,1,4,3,48,48,15,17
2622,Cell2755,1,13,34,35,1,22,16
2623,Cell2756,1,21,50,58,21,54,26
2624,Cell2757,1,4,49,64,43,0,10
2625,Cell2758,1,2,60,40,15,40,6
2626,Cell2759,1,2,60,60,31,34,7
2627,Cell2760,1,19,59,8,14,58,22
2628,Cell2761,1,18,32,2,5,44,24
2629,Cell2762,1,23,42,15,27,42,27
2630,Cell2763,1,2,30,64,17,17,6
2631,Cell2764,1,4,15,45,61,3,25
2632,Cell2765,1,11,55,54,2,7,32
2633,Cell2766,1,20,48,49,42,56,23
2634,Cell2767,1,25,2,38,37,12,28
2635,Cell2768,1,14,47,53,26,45,19
2636,Cell2769,1,30,19,22,13,50,37
2637,Cell2770,1,7,1,33,49,38,13
2638,Cell2771,1,24,26,59,16,14,29
2639,Cell2772,1,28,4,27,11,3,25
2640,Cell2773,1,3,17,28,54,31,1
2641,Cell2774,1,27,7,56,6,4,34
2642,Cell2775,1,23,42,47,27,42,27
2643,Cell2776,1,2,54,60,15,40,6
2644,Cell2777,1,22,24,11,34,26,18
2645,Cell2778,1,5,56,51,55,20,5
2646,Cell2779,1,18,32,2,5,10,24
2647,Cell2780,1,11,55,9,2,8,32
2648,Cell2781,1,29,27,32,44,51,35
2649,Cell2782,1,2,5,7,17,27,6
2650,Cell2783,1,1,64,60,18,57,0
2651,Cell2784,1,5,13,6,56,59,11
2652,Cell2785,1,7,31,57,36,52,13
2653,Cell2786,1,19,59,8,14,58,22
2654,Cell2787,1,15,3,63,48,15,15
2655,Cell2788,1,25,2,38,37,12,28
2656,Cell2789,1,7,1,39,60,52,13
2657,Cell2790,1,26,33,24,30,62,30
2658,Cell2791,1,4,14,48,48,19,17
2659,Cell2792,1,9,40,34,4,37,4
2660,Cell2793,1,19,59,8,14,58,22
2661,Cell2794,1,12,51,12,20,28,14
2662,Cell2795,1,9,53,18,47,6,4
2663,Cell2796,1,16,29,33,57,29,20
2664,Cell2797,1,8,38,41,23,43,2
2665,Cell2798,1,10,31,7,60,52,12
2666,Cell2799,1,7,1,33,49,38,13
2667,Cell2800,1,26,33,24,30,44,30
2668,Cell2801,1,12,38,40,35,37,2
2669,Cell2802,1,25,2,38,37,12,28
2670,Cell2803,1,11,11,20,0,49,33
2671,Cell2804,1,9,10,39,4,6,4
2672,Cell2805,1,30,19,22,13,50,37
2673,Cell2806,1,7,1,33,49,38,13
2674,Cell2807,1,4,3,48,48,15,17
2675,Cell2808,1,4,44,62,62,32,10
2676,Cell2809,1,9,53,18,47,11,4
2677,Cell2810,1,19,59,8,14,58,22
2678,Cell2811,1,20,48,49,42,56,23
2679,Cell2812,1,2,18,57,53,34,7
2680,Cell2813,1,29,27,32,44,51,35
2681,Cell2814,1,19,59,8,14,58,22
2682,Cell2815,1,31,21,36,46,16,38
2683,Cell2816,1,5,57,56,38,24,5
2684,Cell2817,1,22,24,11,34,26,18
2685,Cell2818,1,4,12,45,61,3,18
2686,Cell2819,1,26,33,24,30,44,30
2687,Cell2820,1,23,42,15,27,42,27
2688,Cell2821,1,17,9,34,39,13,21
2689,Cell2822,1,29,27,32,44,51,35
2690,Cell2823,1,22,24,11,34,26,18
2691,Cell2824,1,12,10,44,35,37,2
2692,Cell2825,1,3,8,20,50,9,9
2693,Cell2826,1,28,4,3,11,3,25
2694,Cell2827,1,8,38,64,52,43,2
2695,Cell2828,1,12,35,60,15,57,14
2696,Cell2829,1,9,10,34,4,37,4
2697,Cell2830,1,9,40,34,47,6,4
2698,Cell2831,1,3,41,1,24,53,9
2699,Cell2832,1,29,27,32,44,51,35
2700,Cell2833,1,3,22,44,43,31,1
2701,Cell2834,1,2,23,61,54,61,1
2702,Cell2835,1,6,16,46,19,23,3
2703,Cell2836,1,21,50,58,21,54,26
2704,Cell2837,1,4,20,16,62,0,10
2705,Cell2838,1,11,55,54,29,7,32
2706,Cell2839,1,5,56,60,55,20,5
2707,Cell2840,1,31,21,36,46,33,38
2708,Cell2841,1,12,51,60,20,28,14
2709,Cell2842,1,10,39,57,7,46,36
2710,Cell2843,1,11,55,54,2,7,32
2711,Cell2844,1,7,45,64,36,36,31
2712,Cell2845,1,8,25,31,23,43,2
2713,Cell2847,1,1,64,43,18,57,0
2714,Cell2848,1,27,7,19,6,4,34
2715,Cell2849,1,29,27,32,44,51,35
2716,Cell2850,1,12,51,41,35,37,2
2717,Cell2851,1,12,35,61,18,57,14
2718,Cell2852,1,6,36,28,9,61,3
2719,Cell2853,1,6,16,44,19,23,3
2720,Cell2854,1,12,51,29,20,28,14
2721,Cell2855,1,5,13,46,56,25,11
2722,Cell2856,1,14,47,53,26,45,19
2723,Cell2857,1,13,34,35,1,22,16
2724,Cell2858,1,25,2,64,37,12,28
2725,Cell2859,1,6,36,64,59,23,3
2726,Cell2860,1,12,35,13,18,28,14
2727,Cell2861,1,4,14,46,48,19,28
2728,Cell2862,1,6,17,16,9,61,3
2729,Cell2863,1,13,34,35,12,22,16
2730,Cell2864,1,20,61,49,42,56,23
2731,Cell2865,1,3,8,28,32,41,1
2732,Cell2866,1,5,13,23,56,25,11
2733,Cell2868,1,19,59,29,14,58,22
2734,Cell2869,1,9,40,56,47,6,4
2735,Cell2870,1,1,52,43,8,16,0
2736,Cell2871,1,2,30,17,17,17,6
2737,Cell2872,1,15,37,6,28,50,15
2738,Cell2873,1,6,36,37,3,61,3
2739,Cell2874,1,2,54,30,15,40,6
2740,Cell2875,1,6,16,44,19,23,3
2741,Cell2876,1,9,53,18,47,11,4
2742,Cell2877,1,14,47,21,26,45,19
2743,Cell2878,1,12,51,29,20,28,14
2744,Cell2879,1,20,48,49,42,56,23
2745,Cell2880,1,6,16,10,45,23,3
2746,Cell2881,1,19,59,8,14,58,22
2747,Cell2882,1,3,5,45,17,41,1
2748,Cell2883,1,1,52,45,8,16,0
2749,Cell2884,1,1,18,1,53,48,7
2750,Cell2885,1,13,34,35,1,22,16
2751,Cell2886,1,4,44,27,62,32,10
2752,Cell2887,1,2,60,57,31,17,7
2753,Cell2888,1,7,1,33,36,52,13
2754,Cell2889,1,13,63,33,50,22,16
2755,Cell2890,1,5,56,51,55,20,5
2756,Cell2891,1,17,9,42,39,13,21
2757,Cell2892,1,12,10,54,4,37,4
2758,Cell2893,1,22,24,11,34,26,18
2759,Cell2894,1,9,40,41,4,6,4
2760,Cell2895,1,7,1,33,49,38,13
2761,Cell2896,1,20,48,49,42,56,23
2762,Cell2897,1,25,2,63,37,12,28
2763,Cell2898,1,7,1,39,49,38,13
2764,Cell2899,1,28,4,3,11,3,25
2765,Cell2900,1,3,63,17,50,9,9
2766,Cell2901,1,5,13,56,56,59,11
2767,Cell2902,1,7,1,33,49,38,13
2768,Cell2903,1,26,33,64,30,44,30
2769,Cell2904,1,4,15,46,61,32,11
2770,Cell2905,1,10,31,7,60,52,12
2771,Cell2906,1,16,29,36,57,29,20
2772,Cell2907,1,14,47,53,26,45,19
2773,Cell2908,1,16,29,33,57,29,20
2774,Cell2909,1,1,43,64,45,30,8
2775,Cell2910,1,6,46,46,59,39,3
2776,Cell2911,1,9,10,34,4,6,4
2777,Cell2912,1,1,28,9,22,1,8
2778,Cell2913,1,26,33,54,2,8,30
2779,Cell2914,1,29,27,32,44,51,35
2780,Cell2916,1,2,18,5,53,34,7
2781,Cell2917,1,27,7,19,6,21,34
2782,Cell2918,1,14,47,53,26,45,19
2783,Cell2920,1,3,63,17,50,9,9
2784,Cell2922,1,3,63,20,50,53,9
2785,Cell2923,1,3,22,64,32,31,1
2786,Cell2924,1,22,24,11,34,26,18
2787,Cell2925,1,11,11,13,0,49,33
2788,Cell2926,1,12,35,29,20,28,14
2789,Cell2928,1,4,15,46,61,32,11
2790,Cell2929,1,3,17,45,54,31,1
2791,Cell2930,1,23,42,15,25,5,27
2792,Cell2931,1,30,19,22,13,50,37
2793,Cell2932,1,11,55,54,2,7,32
2794,Cell2933,1,7,45,26,10,36,31
2795,Cell2934,1,6,36,1,9,61,3
2796,Cell2935,1,3,20,12,24,53,9
2797,Cell2936,1,17,9,50,39,13,21
2798,Cell2937,1,16,29,55,57,29,20
2799,Cell2938,1,15,58,17,51,55,15
2800,Cell2939,1,8,38,41,52,37,2
2801,Cell2940,1,6,36,10,9,61,3
2802,Cell2941,1,17,9,42,39,13,21
2803,Cell2942,1,12,51,41,20,40,14
2804,Cell2943,1,5,13,46,56,59,11
2805,Cell2944,1,16,29,55,57,29,20
2806,Cell2945,1,4,14,27,48,15,17
2807,Cell2946,1,5,57,23,38,25,5
2808,Cell2947,1,4,3,63,62,15,17
2809,Cell2948,1,4,44,20,62,32,10
2810,Cell2949,1,25,2,57,37,12,28
2811,Cell2950,1,12,35,37,18,57,14
2812,Cell2951,1,10,31,7,60,52,12
2813,Cell2952,1,3,63,4,50,53,9
2814,Cell2953,1,13,34,35,1,22,16
2815,Cell2954,1,2,23,21,9,61,1
2816,Cell2955,1,1,64,40,33,57,0
2817,Cell2956,1,1,64,43,33,57,0
2818,Cell2957,1,3,17,20,43,31,1
2819,Cell2958,1,3,41,17,24,53,9
2820,Cell2959,1,9,10,30,4,37,4
2821,Cell2960,1,28,4,3,11,3,25
2822,Cell2961,1,8,38,41,52,43,2
2823,Cell2962,1,1,18,43,53,48,7
2824,Cell2963,1,16,29,40,57,29,20
2825,Cell2964,1,3,41,20,24,53,9
2826,Cell2965,1,9,10,18,4,6,4
2827,Cell2966,1,1,64,47,8,48,0
2828,Cell2967,1,2,60,50,31,57,7
2829,Cell2968,1,24,26,39,16,14,29
2830,Cell2969,1,4,14,48,48,15,17
2831,Cell2970,1,26,33,24,30,62,30
2832,Cell2971,1,12,35,60,18,57,14
2833,Cell2972,1,15,58,14,28,55,15
2834,Cell2973,1,6,49,9,43,0,3
2835,Cell2974,1,5,56,56,55,20,5
2836,Cell2975,1,7,1,39,49,38,13
2837,Cell2976,1,6,46,63,59,39,3
2838,Cell2977,1,5,57,23,38,24,5
2839,Cell2978,1,13,34,6,12,46,16
2840,Cell2979,1,29,27,32,44,51,35
2841,Cell2980,1,18,32,43,5,10,24
2842,Cell2981,1,24,26,59,16,14,29
2843,Cell2982,1,21,50,58,21,54,26
2844,Cell2983,1,31,21,43,46,16,38
2845,Cell2984,1,23,42,15,27,42,27
2846,Cell2985,1,4,14,17,48,19,17
2847,Cell2986,1,2,54,26,36,40,6
2848,Cell2988,1,2,18,57,53,48,7
2849,Cell2989,1,4,14,48,48,19,17
2850,Cell2990,1,11,55,54,2,7,32
2851,Cell2991,1,5,56,51,55,20,5
2852,Cell2992,1,17,9,42,39,13,21
2853,Cell2993,1,3,63,17,50,22,16
2854,Cell2995,1,10,31,7,60,52,12
2855,Cell2996,1,4,44,10,62,0,10
2856,Cell2997,1,7,45,24,15,40,6
2857,Cell2998,1,1,52,36,33,49,0
2858,Cell2999,1,5,57,23,38,24,5
2859,Cell3000,1,13,34,39,1,22,16
2860,Cell3001,1,4,14,39,48,19,17
2861,Cell3002,1,3,8,17,50,9,9
2862,Cell3003,1,8,38,60,52,37,2
2863,Cell3005,1,1,43,10,45,30,8
2864,Cell3006,1,1,28,47,22,48,0
2865,Cell3007,1,2,60,60,31,57,7
2866,Cell3008,1,4,49,45,43,0,3
2867,Cell3009,1,5,56,51,55,20,5
2868,Cell3010,1,19,59,8,14,58,22
2869,Cell3011,1,29,27,32,44,51,35
2870,Cell3012,1,29,27,32,44,51,35
2871,Cell3013,1,6,17,47,9,31,3
2872,Cell3014,1,30,19,22,13,50,37
2873,Cell3015,1,3,8,28,32,9,1
2874,Cell3016,1,13,34,35,1,22,16
2875,Cell3017,1,6,36,29,9,61,3
2876,Cell3018,1,13,34,57,12,46,16
2877,Cell3019,1,3,63,17,50,9,9
2878,Cell3020,1,6,36,1,59,23,3
2879,Cell3021,1,17,9,42,39,13,21
2880,Cell3022,1,5,56,51,55,20,5
2881,Cell3023,1,10,31,4,60,52,12
2882,Cell3024,1,16,29,55,57,29,20
2883,Cell3025,1,9,10,34,4,37,4
2884,Cell3026,1,1,43,44,45,30,8
2885,Cell3027,1,5,57,3,38,24,5
2886,Cell3028,1,4,20,5,62,0,10
2887,Cell3029,1,2,23,5,54,17,1
2888,Cell3030,1,26,33,24,30,62,30
2889,Cell3031,1,20,48,49,42,56,23
2890,Cell3032,1,4,3,62,51,15,15
2891,Cell3033,1,4,20,45,43,0,10
2892,Cell3034,1,6,36,10,9,61,3
2893,Cell3035,1,9,53,18,47,6,4
2894,Cell3036,1,7,1,39,49,38,13
2895,Cell3037,1,22,24,11,34,26,18
2896,Cell3038,1,6,16,44,19,23,3
2897,Cell3039,1,22,24,11,34,26,18
2898,Cell3040,1,5,56,51,55,42,5
2899,Cell3042,1,2,18,47,3,34,7
2900,Cell3043,1,2,54,56,17,17,6
2901,Cell3044,1,17,9,42,39,13,21
2902,Cell3045,1,4,44,6,62,32,10
2903,Cell3046,1,5,13,23,56,25,11
2904,Cell3047,1,3,22,28,32,41,1
2905,Cell3048,1,28,4,3,11,3,25
2906,Cell3049,1,1,52,61,8,16,0
2907,Cell3050,1,14,47,53,26,45,19
2908,Cell3051,1,5,57,23,38,24,5
2909,Cell3052,1,12,51,54,29,28,14
2910,Cell3053,1,23,42,15,27,42,27
2911,Cell3054,1,1,28,61,8,48,0
2912,Cell3055,1,4,44,27,62,32,10
2913,Cell3056,1,4,44,56,61,32,11
2914,Cell3058,1,3,41,64,51,53,9
2915,Cell3059,1,2,5,30,17,27,6
2916,Cell3060,1,23,42,15,27,42,27
2917,Cell3061,1,25,2,38,37,12,28
2918,Cell3062,1,4,20,62,51,15,10
2919,Cell3063,1,1,52,40,33,16,0
2920,Cell3064,1,23,42,15,27,42,27
2921,Cell3065,1,6,46,21,59,32,11
2922,Cell3066,1,2,54,37,17,17,6
2923,Cell3067,1,1,43,9,45,30,8
2924,Cell3068,1,5,56,51,55,20,5
2925,Cell3069,1,17,9,42,39,13,21
2926,Cell3070,1,11,55,54,2,7,32
2927,Cell3071,1,6,46,63,59,32,11
2928,Cell3072,1,3,22,16,32,31,1
2929,Cell3073,1,11,55,54,2,7,32
2930,Cell3074,1,1,43,9,45,30,8
2931,Cell3075,1,8,38,41,52,37,2
2932,Cell3076,1,2,60,50,31,57,7
2933,Cell3077,1,3,8,39,60,9,12
2934,Cell3078,1,9,40,34,4,37,4
2935,Cell3079,1,20,48,34,42,56,23
2936,Cell3080,1,20,61,49,42,56,23
2937,Cell3081,1,11,55,6,2,7,32
2938,Cell3082,1,29,27,32,44,51,35
2939,Cell3083,1,2,23,21,54,61,1
2940,Cell3084,1,21,50,58,21,54,26
2941,Cell3085,1,21,50,58,21,54,26
2942,Cell3087,1,3,5,20,32,41,1
2943,Cell3088,1,1,62,20,8,16,0
2944,Cell3090,1,5,15,29,56,59,11
2945,Cell3091,1,29,27,32,44,51,35
2946,Cell3092,1,1,62,52,8,1,0
2947,Cell3093,1,1,28,47,22,48,0
2948,Cell3094,1,20,61,49,42,56,23
2949,Cell3095,1,27,7,19,6,4,34
2950,Cell3096,1,15,58,14,28,55,15
2951,Cell3097,1,4,44,46,62,15,10
2952,Cell3098,1,21,50,58,21,54,26
2953,Cell3099,1,15,37,48,13,50,15
2954,Cell3100,1,21,50,58,21,54,26
2955,Cell3101,1,20,61,49,42,56,23
2956,Cell3102,1,12,35,29,18,57,14
2957,Cell3103,1,6,16,44,45,30,8
2958,Cell3104,1,2,23,57,54,17,1
2959,Cell3105,1,17,9,42,39,13,21
2960,Cell3106,1,18,32,2,5,10,24
2961,Cell3107,1,3,63,17,50,53,9
2962,Cell3108,1,12,51,60,20,28,14
2963,Cell3109,1,31,21,36,46,33,38
2964,Cell3110,1,29,27,32,44,51,35
2965,Cell3111,1,4,49,16,43,0,10
2966,Cell3113,1,2,60,61,31,34,7
2967,Cell3114,1,23,42,15,27,42,27
2968,Cell3115,1,2,30,61,17,17,6
2969,Cell3116,1,31,21,36,46,33,38
2970,Cell3117,1,21,50,58,21,54,26
2971,Cell3118,1,3,22,28,32,31,1
2972,Cell3119,1,1,43,9,45,30,8
2973,Cell3120,1,7,1,39,7,38,13
2974,Cell3121,1,24,26,39,16,14,29
2975,Cell3122,1,1,43,9,3,5,8
2976,Cell3123,1,14,47,53,26,45,19
2977,Cell3125,1,12,51,29,20,28,14
2978,Cell3126,1,22,24,11,34,26,18
2979,Cell3127,1,6,16,44,19,23,3
2980,Cell3128,1,9,53,18,47,11,4
2981,Cell3129,1,8,25,25,23,2,2
2982,Cell3130,1,9,53,34,47,11,4
2983,Cell3131,1,8,6,25,63,2,2
2984,Cell3132,1,4,15,6,61,32,11
2985,Cell3133,1,3,49,27,24,31,9
2986,Cell3135,1,9,10,34,4,37,4
2987,Cell3136,1,6,13,46,19,59,3
2988,Cell3137,1,11,11,13,0,49,33
2989,Cell3138,1,1,43,9,45,23,8
2990,Cell3139,1,20,61,49,42,56,23
2991,Cell3140,1,11,55,54,2,7,32
2992,Cell3141,1,1,52,52,8,16,0
2993,Cell3142,1,11,55,60,29,7,32
2994,Cell3143,1,11,11,13,0,49,33
2995,Cell3144,1,13,34,35,1,22,16
2996,Cell3145,1,3,41,20,51,53,9
2997,Cell3146,1,24,40,34,16,14,29
2998,Cell3147,1,18,32,2,5,10,24
2999,Cell3148,1,2,23,50,9,34,7
3000,Cell3149,1,4,14,63,48,15,17
3001,Cell3150,1,5,13,56,56,59,11
3002,Cell3151,1,9,53,18,47,11,4
3003,Cell3152,1,2,17,16,54,31,1
3004,Cell3153,1,16,29,55,57,29,20
3005,Cell3154,1,11,55,9,2,7,32
3006,Cell3155,1,27,7,19,6,4,34
3007,Cell3156,1,8,38,41,52,43,2
3008,Cell3157,1,16,29,55,57,29,20
3009,Cell3158,1,19,59,8,14,58,22
3010,Cell3159,1,2,60,50,31,17,7
3011,Cell3160,1,16,29,55,57,29,20
3012,Cell3161,1,27,7,19,6,4,34
3013,Cell3162,1,5,56,51,55,20,5
3014,Cell3164,1,31,21,36,46,33,38
3015,Cell3165,1,8,25,31,23,43,2
3016,Cell3166,1,4,14,48,48,15,17
3017,Cell3167,1,28,4,3,11,3,25
3018,Cell3168,1,25,2,38,37,12,28
3019,Cell3169,1,10,39,17,7,46,36
3020,Cell3170,1,14,47,53,26,45,19
3021,Cell3171,1,4,12,45,34,26,18
3022,Cell3172,1,29,27,32,44,51,35
3023,Cell3173,1,4,12,46,48,19,17
3024,Cell3175,1,7,6,64,63,2,13
3025,Cell3176,1,1,18,40,53,48,0
3026,Cell3178,1,20,61,49,42,56,23
3027,Cell3179,1,9,10,34,4,37,4
3028,Cell3180,1,6,36,44,59,39,3
3029,Cell3181,1,6,36,44,59,61,3
3030,Cell3182,1,25,2,38,37,12,28
3031,Cell3183,1,6,46,6,59,0,3
3032,Cell3184,1,1,43,21,45,30,8
3033,Cell3185,1,4,44,27,62,32,10
3034,Cell3186,1,22,24,11,34,26,18
3035,Cell3187,1,1,43,47,3,61,8
3036,Cell3188,1,5,57,56,38,24,5
3037,Cell3189,1,5,57,23,38,24,5
3038,Cell3190,1,21,50,58,21,54,26
3039,Cell3191,1,25,2,38,37,12,28
3040,Cell3192,1,1,43,9,45,5,8
3041,Cell3193,1,27,7,19,6,21,34
3042,Cell3194,1,5,56,51,55,20,5
3043,Cell3195,1,9,10,34,4,37,4
3044,Cell3196,1,31,21,36,46,33,38
3045,Cell3197,1,4,44,57,62,32,10
3046,Cell3198,1,5,56,51,55,20,5
