,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
18,3792,2,1086.152,902.247,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.281,0.103,0.375,0.311,0.197,0.454,21,11
19,3798,4,1558.314,1341.196,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.323,0.274,0.63,0.331,0.451,0.723,21,12
20,3788,8,2442.71,2180.783,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.368,0.5,0.798,0.82,0.974,0.984,24,9
21,3783,16,4100.294,3729.38,0.85,0.911,0.959,0.828,0.964,0.97,0.828,0.964,0.97,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,7331.204,6805.45,0.632,0.718,0.829,0.646,0.762,0.841,0.662,0.777,0.845,0.653,0.77,0.844,0.635,0.683,0.832,31,25
23,3792,64,13968.446,12993.627,0.38,0.317,0.535,0.368,0.317,0.532,0.421,0.323,0.539,0.402,0.257,0.522,0.388,0.194,0.494,30,21
24,4739,2,1347.813,1116.034,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.282,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,1948.242,1671.625,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.301,0.246,0.613,0.331,0.426,0.709,24,13
26,4744,8,3052.489,2712.759,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.355,0.489,0.793,0.532,0.809,0.91,25,13
27,4744,16,5143.857,4660.422,0.842,0.917,0.968,0.851,0.976,0.98,0.851,0.976,0.98,0.815,0.957,0.972,0.851,0.975,0.979,17,16
28,4746,32,9166.741,8533.724,0.684,0.766,0.84,0.663,0.765,0.836,0.665,0.775,0.84,0.679,0.75,0.839,0.651,0.689,0.831,28,25
29,4740,64,16685.92,11920.512,0.401,0.353,0.548,0.349,0.319,0.542,0.43,0.362,0.555,0.412,0.281,0.536,0.36,0.199,0.501,32,22
30,5697,2,1082.734,915.355,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.286,0.089,0.362,0.312,0.148,0.419,24,14
31,5687,4,1581.646,1380.712,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.308,0.236,0.607,0.321,0.411,0.699,25,14
32,5690,8,2574.488,2291.32,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.333,0.473,0.787,0.53,0.807,0.909,26,13
33,5682,16,4375.96,4003.722,0.818,0.782,0.925,0.81,0.946,0.957,0.81,0.945,0.957,0.769,0.927,0.948,0.808,0.945,0.956,17,16
34,5691,32,7956.414,7407.299,0.634,0.726,0.818,0.612,0.721,0.81,0.638,0.749,0.819,0.622,0.721,0.818,0.613,0.662,0.807,29,25
35,5691,64,15310.633,14334.074,0.399,0.357,0.566,0.4,0.346,0.563,0.457,0.385,0.573,0.409,0.278,0.555,0.429,0.26,0.541,31,27
36,6653,2,1291.447,1067.667,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.259,0.083,0.354,0.319,0.148,0.418,27,14
37,6643,4,1886.701,1603.191,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.302,0.245,0.612,0.337,0.4,0.697,24,14
38,6648,8,2975.796,2669.337,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.336,0.471,0.787,0.535,0.815,0.911,26,13
39,6645,16,5105.145,4919.579,0.816,0.839,0.908,0.776,0.873,0.907,0.776,0.872,0.907,0.699,0.829,0.887,0.774,0.876,0.91,19,16
40,6640,32,12464.151,11549.998,0.667,0.759,0.836,0.677,0.776,0.842,0.678,0.776,0.843,0.676,0.761,0.842,0.677,0.747,0.845,30,28
41,6643,64,23823.216,17071.461,0.405,0.368,0.575,0.372,0.35,0.567,0.445,0.379,0.575,0.417,0.314,0.568,0.404,0.232,0.539,36,26
42,7600,2,1448.564,1214.833,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.281,0.084,0.357,0.303,0.135,0.405,25,16
43,7602,4,2124.691,1849.332,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.311,0.207,0.588,0.328,0.352,0.672,29,16
44,7598,8,3392.791,3067.562,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.345,0.435,0.772,0.472,0.752,0.891,29,14
45,7601,16,5863.713,5375.554,0.854,0.868,0.955,0.783,0.898,0.956,0.816,0.965,0.973,0.75,0.93,0.957,0.816,0.963,0.972,18,16
46,7602,32,10678.176,9893.997,0.644,0.685,0.79,0.641,0.702,0.785,0.665,0.72,0.789,0.66,0.698,0.792,0.653,0.65,0.794,28,25
47,7596,64,20280.402,19083.687,0.419,0.357,0.55,0.384,0.342,0.549,0.447,0.37,0.553,0.411,0.296,0.543,0.404,0.239,0.526,35,26
48,8560,2,1634.722,1384.797,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.281,0.074,0.345,0.285,0.128,0.398,29,17
49,8550,4,2390.105,2065.667,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.307,0.216,0.593,0.332,0.374,0.683,28,15
50,8536,8,3811.488,3413.348,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.349,0.462,0.785,0.33,0.649,0.86,26,16
51,8541,16,6550.601,5988.163,0.87,0.984,0.985,0.82,0.907,0.962,0.87,0.985,0.985,0.762,0.933,0.963,0.87,0.984,0.985,19,16
52,8548,32,11993.476,11077.945,0.677,0.783,0.842,0.675,0.779,0.841,0.678,0.788,0.843,0.664,0.775,0.84,0.648,0.726,0.839,31,28
53,8540,64,22860.083,21479.311,0.419,0.355,0.564,0.384,0.334,0.557,0.454,0.376,0.57,0.428,0.316,0.57,0.429,0.256,0.558,35,27
54,9488,2,1821.866,1518.216,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.285,0.075,0.345,0.294,0.133,0.404,29,16
55,9500,4,2651.206,2289.691,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.288,0.203,0.585,0.305,0.339,0.66,30,18
56,9497,8,4273.954,3820.147,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.341,0.428,0.772,0.337,0.608,0.842,28,18
57,9498,16,9576.151,9006.384,0.848,0.961,0.969,0.849,0.964,0.97,0.849,0.963,0.97,0.604,0.836,0.92,0.849,0.964,0.97,23,16
58,9499,32,17777.846,12445.241,0.644,0.668,0.809,0.684,0.769,0.827,0.683,0.776,0.828,0.678,0.768,0.83,0.663,0.749,0.829,30,28
59,9505,64,25455.475,23631.276,0.449,0.422,0.613,0.407,0.394,0.609,0.483,0.446,0.62,0.461,0.379,0.617,0.436,0.294,0.608,41,31
0,957,2,206.31,162.297,0.855,1.0,1.0,0.855,1.0,1.0,0.855,1.0,1.0,0.339,0.185,0.45,0.366,0.313,0.535,11,7
1,953,4,279.368,230.724,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.376,0.424,0.708,0.462,0.748,0.854,13,7
2,953,8,420.993,366.741,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,8,8
3,959,16,699.748,631.908,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1249.778,1148.085,0.53,0.619,0.749,0.536,0.61,0.739,0.547,0.625,0.745,0.525,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,2343.747,2169.449,0.335,0.147,0.513,0.295,0.149,0.513,0.358,0.154,0.522,0.351,0.1,0.382,0.352,0.059,0.289,15,8
6,1892,2,355.953,290.84,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.319,0.128,0.398,0.318,0.241,0.487,17,9
7,1896,4,494.678,422.262,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.325,0.331,0.662,0.333,0.578,0.782,17,9
8,1895,8,781.189,700.347,0.898,1.0,1.0,0.898,1.0,1.0,0.898,1.0,1.0,0.414,0.691,0.868,0.898,1.0,1.0,16,8
9,1898,16,1326.42,1213.092,0.867,0.842,0.95,0.838,0.964,0.971,0.838,0.963,0.971,0.837,0.961,0.97,0.851,0.926,0.967,16,15
10,1900,32,2423.574,2231.158,0.585,0.653,0.758,0.569,0.645,0.755,0.576,0.643,0.751,0.586,0.567,0.748,0.584,0.547,0.746,22,21
11,1902,64,4587.005,4290.5,0.327,0.238,0.518,0.346,0.27,0.526,0.397,0.277,0.53,0.387,0.183,0.466,0.354,0.137,0.43,22,16
12,2836,2,500.193,415.864,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.317,0.11,0.384,0.302,0.203,0.458,19,11
13,2841,4,722.866,616.035,0.896,1.0,1.0,0.896,1.0,1.0,0.896,1.0,1.0,0.312,0.318,0.654,0.343,0.457,0.724,18,12
14,2843,8,1145.964,1016.032,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.364,0.588,0.834,0.876,1.0,1.0,19,8
15,2841,16,1958.833,1808.873,0.846,0.921,0.958,0.849,0.97,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,3545.327,3299.084,0.588,0.627,0.747,0.589,0.653,0.754,0.6,0.657,0.757,0.59,0.597,0.755,0.578,0.55,0.745,26,22
17,2845,64,7006.944,6361.288,0.371,0.287,0.517,0.345,0.283,0.508,0.418,0.319,0.524,0.376,0.197,0.479,0.347,0.157,0.453,25,19
18,3792,2,653.623,544.856,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.292,0.116,0.386,0.311,0.197,0.454,19,11
19,3798,4,942.058,812.137,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.298,0.274,0.63,0.331,0.451,0.723,21,12
20,3788,8,1503.445,1356.116,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.348,0.519,0.805,0.82,0.974,0.984,23,9
21,3783,16,2598.895,2401.271,0.85,0.911,0.959,0.828,0.964,0.97,0.828,0.964,0.97,0.828,0.965,0.97,0.828,0.966,0.971,16,16
22,3791,32,4727.777,4429.448,0.627,0.71,0.828,0.645,0.757,0.837,0.663,0.77,0.843,0.65,0.771,0.845,0.635,0.683,0.832,31,25
23,3792,64,10111.625,12967.604,0.287,0.183,0.498,0.362,0.302,0.53,0.423,0.335,0.541,0.398,0.243,0.517,0.388,0.194,0.494,29,21
24,4739,2,1325.156,1120.134,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.289,0.101,0.374,0.311,0.176,0.441,21,12
25,4742,4,1899.535,1649.169,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.32,0.262,0.623,0.331,0.426,0.709,22,13
26,4744,8,2972.311,2689.843,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.356,0.49,0.793,0.532,0.809,0.91,25,13
27,4744,16,5014.41,4587.19,0.841,0.915,0.967,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.975,0.979,16,16
28,4746,32,9123.349,8412.949,0.674,0.778,0.844,0.64,0.757,0.833,0.668,0.777,0.84,0.68,0.751,0.84,0.651,0.689,0.831,28,25
29,4740,64,17187.865,16219.897,0.398,0.348,0.548,0.383,0.327,0.548,0.437,0.365,0.554,0.408,0.287,0.541,0.36,0.199,0.501,32,22
30,5697,2,1590.183,1330.596,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.296,0.094,0.366,0.312,0.148,0.419,23,14
31,5687,4,2252.414,1951.865,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.302,0.232,0.603,0.321,0.411,0.699,26,14
32,5690,8,3587.236,3200.282,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.34,0.463,0.785,0.53,0.807,0.909,26,13
33,5682,16,5983.748,5518.465,0.819,0.779,0.923,0.81,0.945,0.957,0.81,0.945,0.957,0.769,0.925,0.947,0.808,0.945,0.956,17,16
34,5691,32,10851.402,10080.471,0.632,0.717,0.813,0.632,0.745,0.817,0.64,0.752,0.821,0.621,0.738,0.819,0.613,0.662,0.807,30,25
35,5691,64,20752.201,19423.891,0.407,0.366,0.567,0.375,0.327,0.558,0.445,0.375,0.574,0.422,0.291,0.555,0.429,0.26,0.541,32,27
36,6653,2,1847.348,1556.15,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.278,0.082,0.354,0.319,0.148,0.418,26,14
37,6643,4,2624.492,2293.495,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.319,0.237,0.61,0.337,0.4,0.697,24,14
38,6648,8,4137.902,3723.31,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.342,0.471,0.786,0.535,0.815,0.911,26,13
39,6645,16,6972.564,6409.67,0.806,0.832,0.903,0.773,0.843,0.905,0.776,0.872,0.907,0.698,0.831,0.888,0.774,0.876,0.91,19,16
40,6640,32,12693.92,11764.486,0.68,0.765,0.842,0.662,0.761,0.838,0.675,0.777,0.842,0.68,0.758,0.844,0.677,0.747,0.845,29,28
41,6643,64,24124.551,22669.463,0.413,0.365,0.575,0.385,0.347,0.57,0.439,0.374,0.577,0.423,0.308,0.564,0.404,0.232,0.539,34,26
42,7600,2,2129.445,1772.293,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.284,0.085,0.358,0.303,0.135,0.405,25,16
43,7602,4,2994.756,2621.651,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.308,0.22,0.594,0.328,0.352,0.672,28,16
44,7598,8,4746.365,4243.908,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.324,0.478,0.788,0.472,0.752,0.891,26,14
45,7601,16,8044.826,7319.461,0.856,0.827,0.944,0.822,0.906,0.962,0.816,0.965,0.973,0.747,0.924,0.955,0.816,0.963,0.972,18,16
46,7602,32,14505.395,13513.386,0.669,0.707,0.791,0.646,0.71,0.787,0.664,0.718,0.789,0.667,0.71,0.795,0.653,0.65,0.794,29,25
47,7596,64,27562.657,25893.421,0.409,0.347,0.551,0.373,0.337,0.546,0.449,0.374,0.554,0.413,0.299,0.543,0.404,0.239,0.526,36,26
48,8560,2,2396.885,2005.103,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.266,0.079,0.349,0.285,0.128,0.398,28,17
49,8550,4,3355.895,2958.358,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.313,0.231,0.605,0.332,0.374,0.683,25,15
50,8536,8,5305.317,4765.128,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.33,0.462,0.782,0.33,0.649,0.86,27,16
51,8541,16,9080.888,8231.817,0.87,0.984,0.985,0.87,0.985,0.985,0.87,0.985,0.985,0.776,0.932,0.962,0.87,0.984,0.985,19,16
52,8548,32,16364.48,15209.82,0.666,0.78,0.84,0.671,0.774,0.839,0.678,0.788,0.843,0.663,0.777,0.839,0.648,0.726,0.839,31,28
53,8540,64,31308.92,29267.894,0.402,0.349,0.563,0.379,0.346,0.561,0.454,0.375,0.567,0.424,0.315,0.568,0.429,0.256,0.558,35,27
54,9488,2,2652.084,2242.198,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.282,0.071,0.341,0.294,0.133,0.404,30,16
55,9500,4,3752.1,3268.146,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.294,0.196,0.582,0.305,0.339,0.66,30,18
56,9497,8,5965.901,5369.006,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.34,0.431,0.773,0.337,0.608,0.842,28,18
57,9498,16,10048.144,9193.552,0.848,0.962,0.969,0.849,0.963,0.97,0.849,0.963,0.97,0.578,0.82,0.914,0.849,0.964,0.97,24,16
58,9499,32,18345.672,17064.488,0.684,0.765,0.828,0.656,0.763,0.826,0.685,0.777,0.829,0.676,0.765,0.83,0.663,0.749,0.829,30,28
59,9505,64,22737.942,21304.846,0.426,0.38,0.607,0.411,0.391,0.606,0.486,0.454,0.621,0.446,0.363,0.615,0.436,0.294,0.608,39,31
0,957,2,231.434,183.789,0.855,1.0,1.0,0.855,1.0,1.0,0.855,1.0,1.0,0.323,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,313.296,260.427,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.35,0.486,0.739,0.462,0.748,0.854,11,7
2,953,8,478.547,421.57,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,8,8
3,959,16,799.456,726.596,0.82,0.924,0.962,0.789,0.9,0.953,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1421.527,1325.44,0.527,0.612,0.742,0.548,0.625,0.748,0.529,0.589,0.738,0.524,0.512,0.731,0.482,0.409,0.704,20,17
5,951,64,2667.374,2507.917,0.32,0.15,0.512,0.288,0.13,0.51,0.367,0.144,0.516,0.354,0.101,0.383,0.352,0.059,0.289,15,8
6,1892,2,408.272,327.338,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.303,0.14,0.408,0.318,0.241,0.487,16,9
7,1896,4,566.797,485.079,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.326,0.343,0.67,0.333,0.578,0.782,16,9
8,1895,8,889.29,795.828,0.898,1.0,1.0,0.898,1.0,1.0,0.898,1.0,1.0,0.419,0.708,0.877,0.898,1.0,1.0,15,8
9,1898,16,1511.394,1389.112,0.838,0.966,0.973,0.838,0.964,0.971,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,2753.247,2570.854,0.555,0.58,0.743,0.593,0.66,0.757,0.594,0.651,0.754,0.584,0.567,0.749,0.584,0.547,0.746,22,21
11,1902,64,5224.156,4922.43,0.36,0.255,0.518,0.313,0.248,0.52,0.4,0.267,0.532,0.379,0.176,0.461,0.354,0.137,0.43,21,16
12,2836,2,577.574,484.125,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.304,0.11,0.383,0.302,0.203,0.458,19,11
13,2841,4,833.957,725.749,0.896,1.0,1.0,0.896,1.0,1.0,0.896,1.0,1.0,0.324,0.323,0.656,0.343,0.457,0.724,18,12
14,2843,8,1331.858,1206.932,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.364,0.587,0.833,0.876,1.0,1.0,19,8
15,2841,16,2277.061,2091.747,0.85,0.922,0.961,0.817,0.908,0.954,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,4138.892,3786.049,0.525,0.47,0.714,0.578,0.644,0.754,0.593,0.654,0.758,0.588,0.597,0.756,0.578,0.55,0.745,26,22
17,2845,64,7762.833,7293.903,0.358,0.274,0.508,0.351,0.281,0.507,0.413,0.297,0.518,0.4,0.199,0.477,0.347,0.157,0.453,25,19
18,3792,2,752.858,624.177,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.278,0.107,0.38,0.311,0.197,0.454,20,11
19,3798,4,1077.607,927.924,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.301,0.309,0.648,0.331,0.451,0.723,19,12
20,3788,8,1724.911,1552.722,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.36,0.504,0.802,0.82,0.974,0.984,23,9
21,3783,16,2948.308,2721.15,0.85,0.911,0.959,0.828,0.964,0.97,0.828,0.964,0.97,0.828,0.964,0.969,0.828,0.966,0.971,16,16
22,3791,32,5381.375,5030.847,0.661,0.763,0.841,0.657,0.771,0.842,0.662,0.778,0.845,0.646,0.752,0.843,0.635,0.683,0.832,30,25
23,3792,64,10264.7,9730.701,0.402,0.318,0.534,0.376,0.292,0.529,0.425,0.338,0.544,0.395,0.24,0.52,0.388,0.194,0.494,29,21
24,4739,2,917.468,775.816,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.281,0.099,0.373,0.311,0.176,0.441,21,12
25,4742,4,1341.88,1158.668,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.305,0.27,0.626,0.331,0.426,0.709,22,13
26,4744,8,2155.474,1957.421,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.36,0.504,0.799,0.532,0.809,0.91,24,13
27,4744,16,3714.181,3413.939,0.85,0.975,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.975,0.979,16,16
28,4746,32,6742.659,6286.25,0.668,0.75,0.833,0.645,0.754,0.833,0.67,0.774,0.84,0.68,0.75,0.839,0.651,0.689,0.831,28,25
29,4740,64,12835.651,12102.226,0.396,0.329,0.543,0.36,0.33,0.543,0.439,0.364,0.554,0.422,0.293,0.539,0.36,0.199,0.501,32,22
30,5697,2,1100.589,926.865,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.291,0.094,0.366,0.312,0.148,0.419,23,14
31,5687,4,1604.269,1392.118,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.309,0.246,0.61,0.321,0.411,0.699,25,14
32,5690,8,2587.903,2328.416,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.334,0.467,0.785,0.53,0.807,0.909,26,13
33,5682,16,4408.002,4062.077,0.812,0.773,0.92,0.759,0.881,0.936,0.81,0.945,0.957,0.769,0.925,0.947,0.808,0.945,0.956,17,16
34,5691,32,8072.212,7513.825,0.629,0.725,0.813,0.603,0.717,0.809,0.636,0.745,0.818,0.626,0.74,0.82,0.613,0.662,0.807,30,25
35,5691,64,15388.151,16581.662,0.404,0.353,0.561,0.363,0.329,0.56,0.452,0.386,0.575,0.42,0.287,0.557,0.429,0.26,0.541,33,27
36,6653,2,1659.534,1404.955,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.281,0.087,0.359,0.319,0.148,0.418,25,14
37,6643,4,2408.451,2085.597,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.31,0.23,0.605,0.337,0.4,0.697,25,14
38,6648,8,3839.613,3192.844,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.339,0.491,0.796,0.535,0.815,0.911,24,13
39,6645,16,5611.946,5079.03,0.79,0.858,0.904,0.781,0.854,0.897,0.776,0.872,0.907,0.698,0.836,0.889,0.774,0.876,0.91,19,16
40,6640,32,10107.313,9574.772,0.663,0.77,0.844,0.652,0.756,0.837,0.676,0.777,0.843,0.676,0.765,0.843,0.677,0.747,0.845,30,28
41,6643,64,18507.349,19976.082,0.403,0.366,0.573,0.4,0.36,0.571,0.448,0.385,0.578,0.424,0.312,0.568,0.404,0.232,0.539,35,26
42,7600,2,1723.317,1304.783,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.271,0.082,0.353,0.303,0.135,0.405,27,16
43,7602,4,2234.723,1960.542,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.292,0.22,0.595,0.328,0.352,0.672,28,16
44,7598,8,3570.33,3184.582,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.333,0.472,0.787,0.472,0.752,0.891,26,14
45,7601,16,5603.282,5142.677,0.854,0.868,0.955,0.781,0.897,0.956,0.816,0.965,0.973,0.726,0.921,0.951,0.816,0.963,0.972,19,16
46,7602,32,10203.808,9552.27,0.661,0.677,0.789,0.643,0.705,0.784,0.665,0.72,0.789,0.652,0.693,0.793,0.653,0.65,0.794,28,25
47,7596,64,19486.633,18427.587,0.423,0.361,0.547,0.371,0.328,0.546,0.449,0.376,0.556,0.408,0.294,0.544,0.404,0.239,0.526,35,26
48,8560,2,1577.4,1338.192,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.293,0.072,0.343,0.285,0.128,0.398,29,17
49,8550,4,2273.831,1984.518,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.311,0.219,0.594,0.332,0.374,0.683,28,15
50,8536,8,3671.488,3319.929,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.336,0.441,0.775,0.33,0.649,0.86,28,16
51,8541,16,6795.356,7134.753,0.87,0.984,0.985,0.87,0.985,0.985,0.87,0.985,0.985,0.739,0.917,0.956,0.87,0.984,0.985,20,16
52,8548,32,14319.856,13396.644,0.668,0.75,0.835,0.666,0.774,0.839,0.678,0.788,0.843,0.665,0.776,0.84,0.648,0.726,0.839,31,28
53,8540,64,24887.467,29497.588,0.406,0.363,0.568,0.377,0.333,0.56,0.459,0.386,0.572,0.435,0.315,0.571,0.429,0.256,0.558,34,27
54,9488,2,2506.691,2096.699,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.276,0.075,0.347,0.294,0.133,0.404,28,16
55,9500,4,2914.252,2696.962,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.297,0.208,0.59,0.305,0.339,0.66,28,18
56,9497,8,5256.698,4862.578,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.341,0.434,0.774,0.337,0.608,0.842,28,18
57,9498,16,9283.702,8646.571,0.846,0.959,0.968,0.849,0.964,0.97,0.849,0.963,0.97,0.606,0.836,0.92,0.849,0.964,0.97,23,16
58,9499,32,16645.88,15629.519,0.668,0.743,0.823,0.67,0.755,0.823,0.678,0.774,0.828,0.673,0.767,0.829,0.663,0.749,0.829,30,28
59,9505,64,24353.74,22912.704,0.453,0.42,0.613,0.397,0.379,0.606,0.492,0.458,0.622,0.462,0.373,0.616,0.436,0.294,0.608,40,31
0,957,2,255.967,201.32,0.855,1.0,1.0,0.855,1.0,1.0,0.855,1.0,1.0,0.333,0.17,0.438,0.366,0.313,0.535,12,7
1,953,4,340.947,284.477,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.374,0.416,0.707,0.462,0.748,0.854,13,7
2,953,8,519.317,452.332,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,8,8
3,959,16,853.108,777.874,0.843,0.972,0.977,0.786,0.906,0.957,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1510.322,1403.163,0.523,0.605,0.742,0.544,0.612,0.742,0.553,0.614,0.742,0.527,0.513,0.73,0.482,0.409,0.704,20,17
5,951,64,2850.517,2649.774,0.311,0.145,0.515,0.282,0.158,0.515,0.371,0.159,0.522,0.346,0.106,0.392,0.352,0.059,0.289,16,8
6,1892,2,437.63,355.975,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.315,0.131,0.4,0.318,0.241,0.487,17,9
7,1896,4,608.369,524.13,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.339,0.358,0.674,0.333,0.578,0.782,16,9
8,1895,8,962.146,853.271,0.898,1.0,1.0,0.898,1.0,1.0,0.898,1.0,1.0,0.359,0.636,0.852,0.898,1.0,1.0,17,8
9,1898,16,1612.52,1476.237,0.867,0.841,0.95,0.838,0.963,0.971,0.838,0.964,0.971,0.837,0.961,0.97,0.851,0.926,0.967,16,15
